match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,game_score_lead,set_score_lead,ace,winner,double_fault,unf_err,net_pt,net_pt_won,break_pt,break_pt_won,break_pt_missed,distance_run,p1_streak,p2_streak,streak,score_sum_p1,score_sum_p2
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,56.333333333333336,2,3,90,0,1,1,1,2,3,-1,-1,-1,42,48,-1,0,1,2,2,3,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,10.266,8.012,1,120.0,-1.0,1.0,-1.0,-1,-6,-1,-1,0,2,0,1,0,0,0,2.2539999999999996,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,57.86666666666667,2,4,91,0,1,1,2,0,0,1,2,-1,42,49,0,0,1,2,2,3,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,17.883,22.8,6,102.0,1.0,-1.0,-1.0,0,-7,-1,-1,0,3,0,1,0,0,0,-4.917000000000002,0.0,2.0,-2.0,1.0,4.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,58.516666666666666,2,4,92,0,1,1,2,0,1,1,1,-1,42,50,0,0,1,2,2,3,0,0,0,4,0,2,1,1,0,0,0,0,0,0,0,7.274,9.664,2,137.0,2.0,-1.0,-1.0,-1,-8,-1,-1,0,4,1,1,0,0,0,-2.3899999999999997,0.0,3.0,-3.0,1.0,4.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,59.93333333333333,2,4,95,0,1,1,2,2,2,1,2,-1,44,51,0,0,1,2,2,3,0,0,0,5,0,3,1,2,0,0,0,0,0,0,0,18.26,20.097,6,94.0,1.0,-1.0,1.0,0,-7,-1,-1,0,5,2,2,0,0,0,-1.8369999999999997,2.0,0.0,2.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,61.9,2,5,99,0,1,2,2,0,0,-1,-1,1,48,51,0,0,4,2,5,3,0,0,0,5,0,3,1,2,0,0,1,0,0,0,1,28.922,30.088,6,107.0,-2.0,1.0,-1.0,0,-3,2,2,0,5,2,2,-1,0,-1,-1.1660000000000004,3.0,0.0,3.0,4.0,1.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,62.916666666666664,2,5,101,0,1,2,2,1,1,-1,-2,-1,48,53,0,0,4,3,5,5,F,0,0,5,0,3,2,2,1,0,1,0,0,0,1,26.82,30.515,5,81.0,-2.0,1.0,-1.0,0,-5,1,0,0,5,1,1,-1,0,-1,-3.6950000000000003,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,63.75,2,5,102,0,1,2,2,1,2,-1,-1,-1,48,54,0,0,4,3,5,5,0,0,0,5,0,3,2,2,1,0,1,0,0,0,1,9.281,8.693,1,117.0,-1.0,-1.0,-1.0,-1,-6,1,0,0,5,1,1,-1,0,-1,0.588000000000001,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,64.16666666666667,2,5,103,0,1,2,2,1,3,-1,-1,-1,48,55,-1,0,4,3,5,6,B,0,0,5,0,4,2,2,1,0,1,0,0,0,1,52.068,36.573,7,110.0,-1.0,-1.0,-1.0,-2,-7,1,-1,0,5,2,1,-1,0,-1,15.494999999999997,0.0,3.0,-3.0,1.0,4.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,66.38333333333334,2,6,105,0,1,2,3,0,1,1,1,1,49,56,0,0,4,3,6,7,F,0,0,5,0,5,2,3,1,0,1,0,0,0,1,3.973,5.24,3,129.0,1.0,-1.0,-1.0,-1,-7,1,-1,0,5,3,2,-1,0,-1,-1.2670000000000003,0.0,5.0,-5.0,1.0,4.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,69.18333333333334,2,7,111,0,1,3,3,1,0,-1,-1,-1,53,58,0,0,7,3,9,7,0,1,1,6,1,5,2,3,1,0,1,0,0,0,1,8.844,15.806,1,114.0,-1.0,1.0,-1.0,1,-5,4,2,0,5,3,2,-1,0,-1,-6.962,3.0,0.0,3.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,69.61666666666666,2,7,112,0,1,3,3,1,1,-1,-1,-1,53,59,0,0,7,3,9,7,0,1,1,6,1,5,2,3,1,0,1,0,0,0,1,12.281,10.244,3,117.0,-1.0,1.0,1.0,0,-6,4,2,0,5,3,2,-1,0,-1,2.037000000000001,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,70.13333333333334,2,7,113,0,1,3,3,1,2,-1,-1,-1,53,60,0,0,7,3,9,8,B,1,1,6,1,6,2,3,1,0,1,0,0,0,1,15.421,12.831,5,116.0,-1.0,1.0,-1.0,-1,-7,4,1,0,5,4,2,-1,0,-1,2.59,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,70.66666666666667,2,7,114,0,1,3,3,1,3,-1,-1,-1,53,61,-1,0,7,3,9,8,0,1,1,6,1,6,3,3,2,0,1,0,0,0,1,11.227,11.511,1,112.0,-1.0,-1.0,-1.0,-2,-8,4,1,0,5,3,1,-1,0,-1,-0.2839999999999989,0.0,3.0,-3.0,1.0,4.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,72.63333333333334,2,8,115,0,1,3,4,0,0,1,1,-1,53,62,0,0,7,3,9,8,0,1,1,6,1,6,3,3,2,0,1,0,0,0,1,6.578,7.839,2,137.0,1.0,-1.0,-1.0,0,-9,4,1,0,5,3,1,-1,0,-1,-1.2610000000000001,0.0,4.0,-4.0,0.0,5.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,73.03333333333333,2,8,116,0,1,3,4,0,1,1,2,-1,53,63,0,0,7,3,9,9,B,1,1,6,1,7,3,3,2,0,1,0,0,0,1,29.975,21.122,6,90.0,1.0,-1.0,-1.0,-1,-10,4,0,0,5,4,1,-1,0,-1,8.853000000000002,0.0,5.0,-5.0,0.0,5.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,73.81666666666666,2,8,117,0,1,3,4,0,2,1,2,-1,53,64,0,0,7,3,9,10,F,1,1,6,1,7,3,3,2,0,1,0,0,0,1,56.463,59.329,18,95.0,1.0,-1.0,1.0,-2,-11,4,-1,0,5,4,1,-1,0,-1,-2.8659999999999997,0.0,6.0,-6.0,0.0,5.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,75.83333333333333,2,8,119,0,1,3,4,1,3,1,1,1,55,64,0,0,9,3,11,10,0,1,1,6,1,7,3,3,2,0,3,0,0,0,3,5.139,7.669,1,139.0,1.0,1.0,1.0,-2,-9,6,1,0,5,4,1,-3,0,-3,-2.5299999999999994,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,76.15,2,8,120,0,1,3,4,2,3,1,1,1,56,64,0,0,9,3,11,10,0,1,1,6,1,8,3,4,2,0,4,0,0,0,4,14.666,8.466,1,138.0,1.0,1.0,1.0,-1,-8,6,1,0,5,5,2,-4,0,-4,6.200000000000001,2.0,0.0,2.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,77.45,2,8,122,0,1,3,4,3,4,1,1,1,57,65,0,0,9,3,11,10,0,1,1,7,1,9,3,4,2,0,5,0,0,0,5,30.946,32.579,7,130.0,1.0,-1.0,-1.0,-1,-8,6,1,0,6,6,2,-5,0,-5,-1.6329999999999991,0.0,1.0,-1.0,4.0,1.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,78.28333333333333,2,8,123,0,1,3,4,3,3,1,1,1,58,65,0,0,9,3,12,10,F,1,1,7,1,10,3,5,2,0,5,0,0,0,5,20.15,26.411,5,123.0,1.0,-1.0,-1.0,0,-7,6,2,0,6,7,3,-5,0,-5,-6.261000000000003,1.0,0.0,1.0,4.0,1.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,79.78333333333333,2,9,126,0,1,4,4,0,1,-1,-2,-1,59,67,0,0,10,3,13,10,0,1,1,7,1,10,3,5,2,0,5,0,0,0,5,21.651,17.125,3,80.0,-1.0,1.0,1.0,-1,-8,7,3,0,6,7,3,-5,0,-5,4.526,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,80.56666666666666,2,9,127,0,1,4,4,0,2,-1,-2,-1,59,68,0,0,10,3,13,11,F,1,1,7,1,10,4,5,3,0,5,0,0,0,5,38.08,33.956,13,92.0,-1.0,1.0,-1.0,-2,-9,7,2,0,6,6,2,-5,0,-5,4.123999999999995,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,83.88333333333334,2,10,130,0,1,4,5,1,0,1,1,1,61,69,0,0,10,3,14,11,0,1,1,7,1,11,4,6,3,0,5,0,0,0,5,24.807,11.286,1,127.0,1.0,-1.0,-1.0,1,-8,7,3,0,6,7,3,-5,0,-5,13.520999999999999,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,84.23333333333333,2,10,131,0,1,4,5,2,0,1,1,1,62,69,0,0,10,3,14,11,0,1,1,7,1,11,4,6,3,0,5,0,0,0,5,6.736,9.507,1,125.0,1.0,1.0,1.0,2,-7,7,3,0,6,7,3,-5,0,-5,-2.771,2.0,0.0,2.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,85.1,2,11,133,0,1,5,5,0,0,-1,-1,-1,63,70,0,0,11,3,15,11,0,1,1,7,1,12,4,6,3,0,5,0,0,0,5,63.152,56.681,15,112.0,-1.0,-1.0,-1.0,0,-7,8,4,0,6,8,3,-5,0,-5,6.471000000000004,4.0,0.0,4.0,4.0,1.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,86.18333333333334,2,11,134,0,1,5,5,0,1,-1,-1,-1,63,71,0,0,11,3,15,11,0,1,1,7,1,12,4,6,3,0,5,0,0,0,5,10.261,5.312,1,122.0,-1.0,-1.0,1.0,-1,-8,8,4,0,6,8,3,-5,0,-5,4.948999999999999,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,86.58333333333333,2,11,135,0,1,5,5,0,2,-1,-1,-1,63,72,0,0,11,3,15,12,F,1,1,7,1,12,5,6,4,0,5,0,0,0,5,30.026,19.774,3,109.0,-1.0,1.0,1.0,-2,-9,8,3,0,6,7,2,-5,0,-5,10.251999999999999,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,90.28333333333333,2,12,140,0,1,5,6,2,1,1,2,1,66,74,0,0,13,3,17,12,0,2,1,8,2,12,5,6,4,0,5,0,0,0,5,12.634,11.501,3,95.0,1.0,-1.0,-1.0,1,-8,10,5,1,6,7,2,-5,0,-5,1.133000000000001,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,90.88333333333334,2,12,141,0,1,5,6,3,1,1,1,-1,66,75,0,0,13,3,17,12,0,2,1,8,2,13,5,6,4,0,5,0,0,0,5,10.805,13.315,2,134.0,1.0,-1.0,-1.0,2,-9,10,5,1,6,8,2,-5,0,-5,-2.51,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,92.06666666666666,2,12,143,0,1,5,6,3,3,1,2,1,67,76,0,0,13,3,17,12,0,3,1,9,2,13,5,6,4,0,5,0,0,0,5,16.365,13.908,1,102.0,1.0,-1.0,1.0,0,-9,10,5,2,7,8,2,-5,0,-5,2.456999999999999,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,96.26666666666667,2,13,148,0,1,6,6,1,2,-1,-1,1,70,78,0,0,14,3,20,12,B,3,1,10,2,15,6,7,4,0,5,0,0,0,5,20.959,25.822,4,118.0,-1.0,1.0,1.0,-1,-8,11,8,2,8,9,3,-5,0,-5,-4.8629999999999995,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,97.3,2,13,150,0,1,6,6,2,3,1,2,1,71,79,0,0,14,3,20,12,0,3,1,10,2,15,6,7,4,0,5,0,0,0,5,44.96,43.702,13,93.0,1.0,-1.0,-1.0,-1,-8,11,8,2,8,9,3,-5,0,-5,1.2580000000000027,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,98.73333333333333,2,13,151,0,1,6,6,3,3,1,2,1,72,79,0,0,14,3,20,12,0,3,1,10,3,15,7,7,4,0,5,0,0,0,5,7.787,8.326,3,89.0,2.0,-1.0,1.0,0,-7,11,8,2,7,8,3,-5,0,-5,-0.5390000000000006,1.0,0.0,1.0,4.0,1.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,99.51666666666667,2,13,152,0,1,6,6,4,3,-1,-1,-1,72,80,0,0,14,3,20,13,F,3,1,10,3,15,8,7,5,0,5,0,0,0,5,6.868,4.461,3,119.0,-1.0,1.0,1.0,1,-8,11,7,2,7,7,2,-5,0,-5,2.407,2.0,0.0,2.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,100.06666666666666,2,13,153,0,1,6,6,4,4,-1,-2,1,73,80,0,0,14,3,20,13,0,3,1,10,3,16,8,8,5,0,5,0,0,0,5,8.772,11.852,2,109.0,-2.0,-1.0,-1.0,0,-7,11,7,2,7,8,3,-5,0,-5,-3.08,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,100.93333333333334,2,13,154,0,1,6,6,5,4,1,2,-1,73,81,0,0,14,3,20,13,0,3,1,11,3,16,8,8,5,0,5,0,0,0,5,5.019,4.783,2,84.0,1.0,-1.0,-1.0,1,-8,11,7,2,8,8,3,-5,0,-5,0.23599999999999977,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,101.63333333333334,2,13,155,0,1,6,6,5,5,1,1,-1,73,82,0,0,14,3,20,14,B,3,1,11,3,17,8,8,5,0,5,0,0,0,5,16.163,16.439,6,136.0,1.0,-1.0,-1.0,0,-9,11,6,2,8,9,3,-5,0,-5,-0.2759999999999998,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,102.55,2,13,156,0,1,6,6,5,6,-1,-2,1,74,82,0,0,14,3,20,14,0,3,1,11,3,17,8,8,5,0,5,0,0,0,5,105.609,97.629,24,93.0,-2.0,1.0,-1.0,-1,-8,11,6,2,8,9,3,-5,0,-5,7.97999999999999,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,105.31666666666666,2,13,158,0,1,6,6,6,7,1,2,-1,74,84,-1,-1,14,3,20,14,0,3,1,12,3,17,9,8,6,0,5,0,0,0,5,5.367,8.263,2,101.0,1.0,-1.0,-1.0,-1,-10,11,6,2,9,8,2,-5,0,-5,-2.896,0.0,1.0,-1.0,1.0,4.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,105.95,3,1,160,0,2,0,0,1,0,1,1,1,76,84,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16.917,18.002,5,121.0,1.0,-1.0,-1.0,1,-8,0,1,0,0,1,1,0,0,0,-1.0849999999999973,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,106.35,3,1,161,0,2,0,0,2,0,1,1,1,77,84,0,0,0,0,2,0,F,0,0,0,0,2,0,2,0,0,0,0,0,0,0,47.624,39.094,7,127.0,1.0,-1.0,-1.0,2,-7,0,2,0,0,2,2,0,0,0,8.530000000000001,2.0,0.0,2.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,106.98333333333333,3,1,162,0,2,0,0,3,0,1,1,1,78,84,1,0,0,0,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,23.004,38.886,5,113.0,1.0,1.0,1.0,3,-6,0,2,0,0,3,3,0,0,0,-15.882000000000001,3.0,0.0,3.0,4.0,1.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,108.15,3,2,163,0,2,1,0,0,0,-1,-2,1,79,84,0,0,0,0,2,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,7.584,6.269,2,86.0,-1.0,1.0,1.0,0,-5,0,2,0,-1,3,3,0,0,0,1.3149999999999995,4.0,0.0,4.0,5.0,0.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,108.91666666666667,3,2,164,0,2,1,0,1,0,-1,-2,1,80,84,0,0,0,0,3,0,B,0,0,0,1,3,1,3,0,0,0,0,0,0,0,44.71,50.175,10,116.0,-2.0,-1.0,-1.0,1,-4,0,3,0,-1,2,3,0,0,0,-5.464999999999996,5.0,0.0,5.0,5.0,0.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,110.7,3,2,166,0,2,1,0,2,1,-1,-1,-1,80,86,0,0,0,0,3,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,2.996,1.699,1,113.0,-1.0,1.0,1.0,1,-6,0,3,0,-1,2,3,0,0,0,1.297,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,111.16666666666667,3,2,167,0,2,1,0,2,2,-1,-1,-1,80,87,0,0,0,0,3,0,0,0,0,0,1,3,1,3,0,0,0,0,0,0,0,5.444,3.942,1,121.0,-1.0,1.0,1.0,0,-7,0,3,0,-1,2,3,0,0,0,1.5019999999999998,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,112.11666666666666,3,3,169,0,2,1,1,0,0,1,1,1,81,88,0,0,0,1,3,1,0,0,0,0,1,4,1,4,0,0,0,0,0,0,0,4.483,3.923,1,124.0,2.0,-1.0,1.0,0,-7,-1,2,0,-1,3,4,0,0,0,0.5599999999999996,0.0,4.0,-4.0,1.0,4.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,112.41666666666667,3,3,170,0,2,1,1,1,0,1,2,-1,81,89,0,0,0,1,3,1,0,0,0,0,1,4,1,4,0,0,0,0,0,0,0,12.965,10.052,4,100.0,2.0,-1.0,1.0,1,-8,-1,2,0,-1,3,4,0,0,0,2.9130000000000003,1.0,0.0,1.0,1.0,4.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,113.01666666666667,3,3,171,0,2,1,1,1,1,1,1,1,82,89,0,0,0,1,3,1,0,0,0,0,1,5,1,5,0,0,0,0,0,0,0,5.691,12.583,3,117.0,1.0,1.0,-1.0,0,-7,-1,2,0,-1,4,5,0,0,0,-6.892,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,113.76666666666667,3,3,173,0,2,1,1,3,1,1,1,-1,83,90,0,0,0,1,3,1,0,0,0,0,1,5,1,5,0,0,0,0,0,0,0,8.957,19.322,2,121.0,1.0,-1.0,1.0,2,-7,-1,2,0,-1,4,5,0,0,0,-10.364999999999998,2.0,0.0,2.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,116.51666666666667,3,4,175,0,2,2,1,0,0,-1,-2,-1,84,91,0,0,0,1,3,1,0,0,0,1,1,6,1,6,0,0,0,0,0,0,0,18.708,15.98,5,85.0,-1.0,1.0,1.0,0,-7,-1,2,0,0,5,6,0,0,0,2.727999999999998,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,117.25,3,4,176,0,2,2,1,0,1,-1,-2,1,85,91,0,0,0,1,3,1,0,0,0,1,1,6,1,6,0,0,0,0,0,0,0,6.883,4.955,2,83.0,-2.0,1.0,-1.0,-1,-6,-1,2,0,0,5,6,0,0,0,1.928,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,117.98333333333333,3,4,177,0,2,2,1,1,1,-1,-1,1,86,91,0,0,0,1,3,1,0,0,0,1,1,7,1,7,0,0,0,0,0,0,0,48.594,33.56,8,121.0,-1.0,-1.0,1.0,0,-5,-1,2,0,0,6,7,0,0,0,15.033999999999999,1.0,0.0,1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,120.41666666666667,3,5,181,0,2,2,2,0,0,1,1,1,87,94,0,0,0,2,4,2,F,0,0,1,1,7,1,7,0,0,0,0,0,0,0,7.767,7.186,3,134.0,1.0,-1.0,-1.0,0,-7,-2,2,0,0,6,7,0,0,0,0.5810000000000004,0.0,3.0,-3.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,120.73333333333333,3,5,182,0,2,2,2,1,0,1,1,1,88,94,0,0,0,2,5,2,F,0,0,1,1,7,1,7,0,0,0,0,0,0,0,63.157,56.745,13,126.0,2.0,1.0,1.0,1,-6,-2,3,0,0,6,7,0,0,0,6.411999999999999,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,123.61666666666666,3,6,185,0,2,3,2,0,0,-1,-1,-1,90,95,0,0,1,2,7,2,0,0,0,1,1,8,1,8,0,0,0,0,0,0,0,3.419,1.904,1,109.0,-1.0,1.0,1.0,0,-5,-1,5,0,0,7,8,0,0,0,1.5150000000000001,4.0,0.0,4.0,4.0,1.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,124.0,3,6,186,0,2,3,2,0,1,-1,-1,-1,90,96,0,0,1,2,7,2,0,0,0,2,1,8,1,8,0,0,0,0,0,0,0,19.816,18.24,5,122.0,-2.0,1.0,-1.0,-1,-6,-1,5,0,1,7,8,0,0,0,1.5760000000000005,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,124.6,3,6,187,0,2,3,2,0,2,-1,-1,-1,90,97,0,0,1,2,7,3,F,0,0,2,1,8,1,8,0,0,0,0,0,0,0,10.314,6.7,3,118.0,-1.0,-1.0,-1.0,-2,-7,-1,4,0,1,7,8,0,0,0,3.614,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,125.95,3,7,190,0,2,3,3,1,0,1,1,-1,91,99,0,0,2,3,8,4,0,0,0,3,1,8,1,8,0,0,0,0,0,0,0,22.42,21.409,6,123.0,1.0,-1.0,1.0,1,-8,-1,4,0,2,7,8,0,0,0,1.0110000000000028,1.0,0.0,1.0,1.0,4.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,126.5,3,7,191,0,2,3,3,1,1,1,2,1,92,99,0,0,2,3,8,4,0,0,0,3,2,8,2,8,0,0,0,0,0,0,0,33.113,34.097,9,93.0,2.0,-1.0,1.0,0,-7,-1,4,0,1,6,8,0,0,0,-0.9840000000000018,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,127.61666666666666,3,7,193,0,2,3,3,3,1,1,2,1,94,99,1,0,3,3,9,4,0,0,0,3,2,8,2,8,0,0,0,0,0,0,0,6.873,9.775,3,98.0,1.0,-1.0,1.0,2,-5,0,5,0,1,6,8,0,0,0,-2.902,2.0,0.0,2.0,4.0,1.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,129.98333333333332,3,8,195,0,2,4,3,0,1,-1,-2,1,95,100,0,0,3,3,9,4,0,0,0,3,2,9,3,9,1,0,0,0,0,0,0,19.702,12.509,4,110.0,-2.0,1.0,-1.0,-1,-5,0,5,0,1,6,8,0,0,0,7.193000000000001,0.0,1.0,-1.0,4.0,1.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,131.13333333333333,3,8,197,0,2,4,3,1,2,-1,-1,-1,95,102,0,0,3,4,9,5,0,0,0,4,2,9,3,9,1,0,0,0,0,0,0,17.646,7.581,3,122.0,-2.0,1.0,1.0,-1,-7,-1,4,0,2,6,8,0,0,0,10.065000000000001,0.0,1.0,-1.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,131.8,3,8,198,0,2,4,3,1,3,-1,-1,-1,95,103,-1,0,3,4,9,6,B,0,0,4,2,9,3,9,1,0,0,0,0,0,0,17.458,11.069,3,111.0,-1.0,-1.0,-1.0,-2,-8,-1,3,0,2,6,8,0,0,0,6.388999999999998,0.0,2.0,-2.0,1.0,4.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,132.66666666666666,3,9,200,0,2,4,4,1,0,1,2,1,97,103,0,0,4,4,10,6,0,0,0,4,3,9,3,9,1,0,0,0,0,0,0,19.74,20.493,5,87.0,1.0,-1.0,-1.0,1,-6,0,4,0,1,6,8,0,0,0,-0.7530000000000001,1.0,0.0,1.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,133.93333333333334,3,9,202,0,2,4,4,3,0,1,1,1,99,103,1,0,4,4,11,6,F,0,0,4,4,11,3,11,1,0,0,0,0,0,0,10.263,16.846,3,117.0,1.0,1.0,-1.0,3,-4,0,5,0,0,8,10,0,0,0,-6.583,3.0,0.0,3.0,4.0,1.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,135.81666666666666,3,10,203,0,2,5,4,0,0,-1,-2,1,100,103,0,0,4,4,11,6,0,0,0,4,5,11,3,11,1,0,0,0,0,0,0,9.294,8.55,2,80.0,-2.0,1.0,1.0,0,-3,0,5,0,-1,8,10,0,0,0,0.7439999999999998,4.0,0.0,4.0,5.0,0.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,137.05,3,10,205,0,2,5,4,1,1,-1,-1,-1,100,105,0,0,4,4,11,6,0,0,0,4,5,11,3,11,1,0,0,0,0,0,0,4.988,4.08,1,121.0,-2.0,1.0,1.0,0,-5,0,5,0,-1,8,10,0,0,0,0.9080000000000004,0.0,1.0,-1.0,3.0,2.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,137.5,3,10,206,0,2,5,4,1,2,-1,-2,-1,100,106,0,0,4,4,11,6,0,0,0,4,5,11,3,11,1,0,0,0,0,0,0,4.391,5.82,1,91.0,-2.0,1.0,-1.0,-1,-6,0,5,0,-1,8,10,0,0,0,-1.4290000000000003,0.0,2.0,-2.0,2.0,3.0
2023-wimbledon-1408,Hubert Hurkacz,Novak Djokovic,138.16666666666666,3,10,207,0,2,5,4,1,3,-1,-1,-1,100,107,-1,0,4,4,11,7,B,0,0,4,5,11,4,11,2,0,0,0,0,0,0,13.06,13.423,3,122.0,-1.0,-1.0,1.0,-2,-7,0,4,0,-1,7,9,0,0,0,-0.36299999999999955,0.0,3.0,-3.0,1.0,4.0
